# time 'cAMP_on' 'free_Ca2+' 'all_Ca2+' 'bound_Ca2+!_' 'PKAa!_' 'PKAa?' 'CDK5!_' 'CK1p~?' 'PP2Ap~?' 'PP2Aca_!' 'PP2C!_' 'PP2Ba~?' 'PDEp~?' 'DARPP_unphosph~?' 'Thr75~?' 'Thr34~?' 'Ser137~?' 'Thr75:Ser137~?' 'Thr34:Thr75~?' 'Thr34:Ser137~?' 'Thr34:Thr75:Ser137~?' 'D34*~?' 'D75*~?' 'D137*~?' 'r'
 3.556667E+02 133 8 504 496 29 46 72 40 3 0 0 65 300 1569 688 420 0 0 323 0 0 743 1011 0 5.330854E-02
 3.560000E+02 133 13 501 488 25 44 58 40 2 0 0 64 298 1580 682 417 0 0 321 0 0 738 1003 0 5.335264E-02
 3.563333E+02 132 20 502 482 30 46 67 41 0 0 0 60 305 1573 681 423 0 0 323 0 0 746 1004 0 5.339482E-02
 3.566667E+02 132 12 504 492 31 45 56 40 1 0 0 72 304 1577 674 423 0 0 326 0 0 749 1000 0 5.343740E-02
 3.570000E+02 132 21 504 483 31 45 56 45 1 1 0 61 306 1572 676 423 0 0 329 0 0 752 1005 0 5.348283E-02
 3.573333E+02 132 16 506 490 33 46 58 49 1 2 0 64 311 1562 687 431 0 0 320 0 0 751 1007 0 5.352302E-02
 3.576667E+02 132 14 501 487 24 45 78 44 1 1 0 67 311 1556 690 426 0 0 328 0 0 754 1018 0 5.356105E-02
 3.580000E+02 131 11 499 488 27 46 59 45 2 0 0 63 315 1560 678 435 0 0 327 0 0 762 1005 0 5.360548E-02
 3.583333E+02 130 16 498 482 36 46 68 45 1 0 0 63 315 1557 677 445 0 0 321 0 0 766 998 0 5.365088E-02
 3.586667E+02 130 14 498 484 30 45 72 44 2 2 0 66 314 1562 666 451 0 0 321 0 0 772 987 0 5.369243E-02
 3.590000E+02 130 16 497 481 26 45 67 41 1 3 0 68 315 1563 662 460 0 0 315 0 0 775 977 0 5.373490E-02
 3.593333E+02 130 15 496 481 25 45 80 39 2 3 0 64 309 1559 653 469 0 0 319 0 0 788 972 0 5.377897E-02
 3.596667E+02 130 15 495 480 29 46 66 42 2 0 0 67 302 1533 668 478 0 0 321 0 0 799 989 0 5.382417E-02
 3.600000E+02 130 20 496 476 25 44 66 46 3 0 0 62 299 1531 657 485 0 0 327 0 0 812 984 0 5.386570E-02
 3.603333E+02 130 18 492 474 29 46 73 43 2 0 0 61 303 1549 639 498 0 0 314 0 0 812 953 0 5.390728E-02
 3.606667E+02 130 13 489 476 29 45 66 43 2 0 0 65 294 1565 637 486 0 0 312 0 0 798 949 0 5.395003E-02
 3.610000E+02 130 15 489 474 28 44 64 48 2 0 0 65 292 1566 637 482 0 0 315 0 0 797 952 0 5.398779E-02
 3.613333E+02 130 18 488 470 29 46 65 48 1 0 0 62 291 1555 641 479 0 0 325 0 0 804 966 0 5.402568E-02
 3.616667E+02 130 20 487 467 32 46 57 51 0 1 0 67 294 1549 647 471 0 0 333 0 0 804 980 0 5.406641E-02
 3.620000E+02 130 7 490 483 30 44 55 51 3 1 0 64 302 1539 653 467 0 0 341 0 0 808 994 0 5.411003E-02
 3.623333E+02 130 17 487 470 30 46 59 51 0 0 0 66 302 1542 649 462 0 0 347 0 0 809 996 0 5.415255E-02
 3.626667E+02 129 8 488 480 29 46 70 50 1 0 0 62 292 1527 659 458 0 0 356 0 0 814 1015 0 5.419938E-02
 3.630000E+02 127 21 485 464 27 46 69 51 0 0 0 54 295 1512 663 465 0 0 360 0 0 825 1023 0 5.424180E-02
 3.633333E+02 127 14 479 465 31 45 73 49 1 1 0 54 292 1511 656 472 0 0 361 0 0 833 1017 0 5.427993E-02
 3.636667E+02 127 19 484 465 32 45 65 51 0 1 0 62 299 1523 646 478 0 0 353 0 0 831 999 0 5.432787E-02
 3.640000E+02 127 11 482 471 27 46 64 46 2 1 0 58 288 1506 661 482 0 0 351 0 0 833 1012 0 5.437028E-02
 3.643333E+02 127 17 483 466 24 46 66 44 3 2 0 60 286 1495 671 488 0 0 346 0 0 834 1017 0 5.441050E-02
 3.646667E+02 127 22 484 462 33 46 73 41 2 2 0 59 285 1503 659 485 0 0 353 0 0 838 1012 0 5.445451E-02
 3.650000E+02 127 16 489 473 32 46 76 39 4 3 0 63 281 1501 660 484 0 0 355 0 0 839 1015 0 5.449860E-02
 3.653333E+02 127 22 486 464 31 46 72 41 2 2 0 56 282 1520 647 476 0 0 357 0 0 833 1004 0 5.454093E-02
 3.656667E+02 127 10 489 479 30 46 73 43 0 1 0 65 287 1525 643 476 0 0 356 0 0 832 999 0 5.457822E-02
 3.660000E+02 127 14 490 476 32 46 69 39 0 0 0 67 290 1527 640 471 0 0 362 0 0 833 1002 0 5.462361E-02
 3.663333E+02 127 16 490 474 30 44 71 41 4 0 0 68 285 1516 652 470 0 0 362 0 0 832 1014 0 5.466331E-02
 3.666667E+02 127 18 486 468 27 43 61 45 2 0 0 64 286 1523 645 463 0 0 369 0 0 832 1014 0 5.470862E-02
 3.670000E+02 127 23 485 462 33 44 74 48 4 0 0 58 280 1510 657 460 0 0 373 0 0 833 1030 0 5.474774E-02
 3.673333E+02 127 19 485 466 17 44 76 45 4 0 0 54 285 1514 644 462 0 0 380 0 0 842 1024 0 5.478710E-02
 3.676667E+02 127 18 488 470 25 41 74 48 3 0 0 61 281 1514 644 465 0 0 377 0 0 842 1021 0 5.483198E-02
 3.680000E+02 127 20 490 470 27 42 62 47 2 0 0 61 282 1496 659 476 0 0 369 0 0 845 1028 0 5.487509E-02
 3.683333E+02 127 12 492 480 25 41 66 47 1 0 0 61 289 1494 648 486 0 0 372 0 0 858 1020 0 5.491811E-02
 3.686667E+02 126 17 492 475 22 42 71 51 2 1 0 63 285 1496 642 491 0 0 371 0 0 862 1013 0 5.495900E-02
 3.690000E+02 126 16 490 474 23 41 73 50 2 0 0 62 290 1503 635 496 0 0 366 0 0 862 1001 0 5.500105E-02
 3.693333E+02 126 16 491 475 24 41 69 45 2 1 0 64 288 1491 648 498 0 0 363 0 0 861 1011 0 5.504478E-02
 3.696667E+02 125 22 492 470 24 42 63 45 2 0 0 60 289 1492 651 504 0 0 353 0 0 857 1004 0 5.508916E-02
 3.700000E+02 124 23 491 468 30 42 67 53 3 0 0 61 284 1516 640 492 0 0 352 0 0 844 992 0 5.513240E-02
 3.703333E+02 124 19 491 472 29 42 66 56 3 0 0 62 286 1514 645 482 0 0 359 0 0 841 1004 0 5.517553E-02
 3.706667E+02 123 15 491 476 26 41 65 57 0 0 0 63 282 1511 647 477 0 0 365 0 0 842 1012 0 5.521736E-02
 3.710000E+02 123 17 493 476 31 42 64 49 0 0 0 59 284 1512 643 476 0 0 369 0 0 845 1012 0 5.525646E-02
 3.713333E+02 122 10 492 482 25 40 52 52 1 0 0 68 273 1506 651 473 0 0 370 0 0 843 1021 0 5.530014E-02
 3.716667E+02 122 7 491 484 29 42 67 55 1 0 0 62 271 1506 656 469 0 0 369 0 0 838 1025 0 5.534337E-02
 3.720000E+02 122 15 487 472 31 41 55 62 2 0 0 61 279 1502 656 469 0 0 373 0 0 842 1029 0 5.538366E-02
 3.723333E+02 120 19 485 466 28 42 74 60 1 0 0 60 276 1512 641 473 0 0 374 0 0 847 1015 0 5.542545E-02
 3.726667E+02 119 17 483 466 29 42 73 60 1 0 0 61 281 1516 645 465 0 0 374 0 0 839 1019 0 5.546866E-02
 3.730000E+02 118 25 479 454 23 41 66 58 1 0 0 56 281 1514 647 468 0 0 371 0 0 839 1018 0 5.551230E-02
 3.733333E+02 118 13 479 466 26 40 60 56 2 0 0 58 281 1521 648 464 0 0 367 0 0 831 1015 0 5.555384E-02
 3.736667E+02 118 13 477 464 25 41 61 54 1 0 0 57 279 1523 650 464 0 0 363 0 0 827 1013 0 5.559261E-02
 3.740000E+02 118 20 479 459 29 42 58 55 1 1 0 59 276 1514 657 462 0 0 367 0 0 829 1024 0 5.563534E-02
 3.743333E+02 118 9 477 468 18 41 68 56 0 0 0 59 275 1523 653 456 0 0 368 0 0 824 1021 0 5.567807E-02
 3.746667E+02 117 11 472 461 26 42 65 57 0 1 0 58 278 1530 651 449 0 0 370 0 0 819 1021 0 5.571825E-02
 3.750000E+02 117 14 472 458 31 40 68 58 3 0 0 61 291 1533 630 473 0 0 364 0 0 837 994 0 5.575627E-02
 3.753333E+02 117 20 474 454 23 42 67 53 0 0 0 56 293 1537 632 465 0 0 366 0 0 831 998 0 5.579967E-02
 3.756667E+02 116 7 477 470 31 42 70 50 4 0 0 64 295 1526 643 473 0 0 358 0 0 831 1001 0 5.584382E-02
 3.760000E+02 115 13 476 463 23 42 66 47 4 1 0 56 296 1506 651 493 0 0 350 0 0 843 1001 0 5.588326E-02
 3.763333E+02 115 17 474 457 27 42 63 48 3 1 0 53 294 1502 652 506 0 0 340 0 0 846 992 0 5.592082E-02
 3.766667E+02 114 16 469 453 23 41 64 46 1 3 0 53 289 1501 651 508 0 0 340 0 0 848 991 0 5.595849E-02
 3.770000E+02 114 12 467 455 28 42 57 48 2 1 0 56 291 1511 650 486 0 0 353 0 0 839 1003 0 5.599909E-02
 3.773333E+02 113 21 466 445 29 40 65 47 1 1 0 54 278 1508 650 498 0 0 344 0 0 842 994 0 5.603626E-02
 3.776667E+02 113 21 465 444 22 42 70 49 1 2 0 55 284 1495 660 505 0 0 340 0 0 845 1000 0 5.607747E-02
 3.780000E+02 113 21 464 443 25 42 63 47 3 1 0 47 278 1513 654 496 0 0 337 0 0 833 991 0 5.611508E-02
 3.783333E+02 113 17 466 449 28 42 68 43 2 1 0 61 273 1505 658 502 0 0 335 0 0 837 993 0 5.615181E-02
 3.786667E+02 113 21 468 447 31 42 70 44 3 1 0 58 272 1508 654 501 0 0 337 0 0 838 991 0 5.618858E-02
 3.790000E+02 113 17 473 456 19 41 61 40 4 2 0 57 274 1510 648 500 0 0 342 0 0 842 990 0 5.622645E-02
 3.793333E+02 113 11 473 462 30 41 75 42 4 2 0 56 274 1524 646 484 0 0 346 0 0 830 992 0 5.626597E-02
 3.796667E+02 113 21 473 452 29 42 60 44 3 2 0 61 270 1508 657 484 0 0 351 0 0 835 1008 0 5.630692E-02
 3.800000E+02 113 21 475 454 25 41 63 47 3 2 0 52 280 1506 664 479 0 0 351 0 0 830 1015 0 5.634568E-02
 3.803333E+02 111 19 474 455 25 42 67 45 1 1 0 60 275 1506 665 490 0 0 339 0 0 829 1004 0 5.638438E-02
 3.806667E+02 110 14 474 460 29 41 63 47 1 0 0 61 270 1514 660 474 0 0 352 0 0 826 1012 0 5.642226E-02
 3.810000E+02 110 14 472 458 30 42 67 48 2 0 0 54 270 1506 667 466 0 0 361 0 0 827 1028 0 5.646331E-02
 3.813333E+02 110 15 473 458 25 41 72 47 3 0 0 53 268 1489 674 484 0 0 353 0 0 837 1027 0 5.650048E-02
 3.816667E+02 110 18 475 457 22 42 60 50 2 1 0 58 274 1461 701 472 0 0 366 0 0 838 1067 0 5.653790E-02
 3.820000E+02 110 12 475 463 32 42 70 52 2 1 0 61 282 1458 703 469 0 0 370 0 0 839 1073 0 5.657828E-02
 3.823333E+02 109 20 474 454 24 40 63 53 1 2 0 51 281 1457 715 467 0 0 361 0 0 828 1076 0 5.661780E-02
 3.826667E+02 108 15 474 459 34 42 70 53 2 1 0 58 285 1464 708 459 0 0 369 0 0 828 1077 0 5.665574E-02
 3.830000E+02 108 21 473 452 23 42 69 59 1 0 0 59 284 1463 706 463 0 0 368 0 0 831 1074 0 5.669427E-02
 3.833333E+02 108 19 472 453 25 41 67 59 4 1 0 53 291 1468 707 470 0 0 355 0 0 825 1062 0 5.673239E-02
 3.836667E+02 108 17 471 454 26 40 68 55 4 0 0 62 296 1460 716 470 0 0 354 0 0 824 1070 0 5.676954E-02
 3.840000E+02 108 16 469 453 28 40 72 55 2 1 0 53 288 1456 721 459 0 0 364 0 0 823 1085 0 5.680638E-02
 3.843333E+02 108 16 469 453 24 39 69 53 5 1 0 54 288 1460 727 450 0 0 363 0 0 813 1090 0 5.684771E-02
 3.846667E+02 108 19 467 448 26 40 60 56 6 0 0 54 284 1463 720 452 0 0 365 0 0 817 1085 0 5.688822E-02
 3.850000E+02 108 16 468 452 26 40 68 55 2 0 0 50 289 1475 703 453 0 0 369 0 0 822 1072 0 5.692746E-02
 3.853333E+02 108 14 470 456 21 40 65 55 1 0 0 57 296 1479 694 454 0 0 373 0 0 827 1067 0 5.696336E-02
 3.856667E+02 108 15 470 455 25 40 70 58 2 1 0 57 290 1488 678 466 0 0 368 0 0 834 1046 0 5.700407E-02
 3.860000E+02 108 19 473 454 26 40 68 62 1 0 0 60 292 1498 669 476 0 0 357 0 0 833 1026 0 5.703931E-02
 3.863333E+02 107 12 474 462 25 40 64 63 0 0 0 67 296 1494 683 473 0 0 350 0 0 823 1033 0 5.707945E-02
 3.866667E+02 106 14 477 463 28 40 63 64 1 1 0 62 287 1482 695 474 0 0 349 0 0 823 1044 0 5.711496E-02
 3.870000E+02 106 11 487 476 29 40 66 64 1 2 0 65 289 1470 707 470 0 0 353 0 0 823 1060 0 5.715264E-02
 3.873333E+02 105 15 489 474 26 40 76 63 5 2 0 71 282 1479 694 481 0 0 346 0 0 827 1040 0 5.719160E-02
 3.876667E+02 105 13 490 477 28 40 62 55 2 1 0 60 281 1489 693 470 0 0 348 0 0 818 1041 0 5.722911E-02
 3.880000E+02 105 20 489 469 24 40 63 59 7 1 0 59 281 1489 689 482 0 0 340 0 0 822 1029 0 5.726425E-02
 3.883333E+02 104 10 488 478 24 40 75 57 3 0 0 62 274 1501 676 491 0 0 332 0 0 823 1008 0 5.730137E-02
 3.886667E+02 104 17 489 472 22 40 72 53 3 0 0 66 276 1510 667 481 0 0 342 0 0 823 1009 0 5.733550E-02
 3.890000E+02 103 13 489 476 22 40 69 47 1 0 0 65 276 1537 646 483 0 0 334 0 0 817 980 0 5.737291E-02
 3.893333E+02 103 13 489 476 29 40 64 41 2 0 0 60 282 1519 670 476 0 0 335 0 0 811 1005 0 5.741526E-02
 3.896667E+02 103 16 486 470 25 40 65 46 0 0 0 64 282 1518 671 481 0 0 330 0 0 811 1001 0 5.744811E-02
 3.900000E+02 102 15 486 471 31 40 63 41 1 1 0 64 280 1521 664 487 0 0 328 0 0 815 992 0 5.748384E-02
 3.903333E+02 102 14 485 471 23 40 62 44 2 1 0 61 280 1519 663 487 0 0 331 0 0 818 994 0 5.751716E-02
 3.906667E+02 102 18 483 465 25 40 56 45 2 1 0 60 279 1524 653 493 0 0 330 0 0 823 983 0 5.755398E-02
 3.910000E+02 102 20 485 465 23 40 74 49 2 1 0 53 280 1538 643 482 0 0 337 0 0 819 980 0 5.758656E-02
 3.913333E+02 102 21 482 461 24 39 59 52 3 1 0 50 275 1539 649 493 0 0 319 0 0 812 968 0 5.762422E-02
 3.916667E+02 102 15 481 466 30 39 66 54 0 0 0 55 278 1545 643 493 0 0 319 0 0 812 962 0 5.766009E-02
 3.920000E+02 102 8 480 472 24 40 63 49 0 0 0 61 278 1547 641 492 0 0 320 0 0 812 961 0 5.769539E-02
 3.923333E+02 102 11 483 472 25 39 72 48 1 0 0 59 271 1543 653 482 0 0 322 0 0 804 975 0 5.773122E-02
 3.926667E+02 102 14 480 466 30 40 58 46 3 0 0 59 271 1555 653 468 0 0 324 0 0 792 977 0 5.776523E-02
 3.930000E+02 101 15 479 464 27 40 70 49 3 0 0 60 269 1562 646 468 0 0 324 0 0 792 970 0 5.780199E-02
 3.933333E+02 101 19 475 456 22 38 72 48 1 0 0 60 266 1574 631 476 0 0 319 0 0 795 950 0 5.784005E-02
 3.936667E+02 100 21 474 453 23 40 66 50 1 1 0 56 274 1562 650 460 0 0 328 0 0 788 978 0 5.787652E-02
 3.940000E+02 100 17 472 455 19 39 61 45 1 1 0 61 284 1580 642 443 0 0 335 0 0 778 977 0 5.791450E-02
 3.943333E+02 100 20 477 457 29 40 69 40 2 1 0 53 287 1579 640 438 0 0 343 0 0 781 983 0 5.794900E-02
 3.946667E+02 100 11 474 463 26 40 59 43 0 1 0 59 289 1573 649 446 0 0 332 0 0 778 981 0 5.798013E-02
 3.950000E+02 100 14 472 458 28 38 62 43 1 2 0 59 287 1581 644 438 0 0 337 0 0 775 981 0 5.801509E-02
 3.953333E+02 98 12 471 459 27 39 71 45 3 3 0 59 282 1571 651 440 0 0 338 0 0 778 989 0 5.805155E-02
 3.956667E+02 98 19 472 453 23 40 67 47 4 3 0 55 286 1582 644 446 0 0 328 0 0 774 972 0 5.808455E-02
 3.960000E+02 98 11 476 465 27 39 65 46 2 3 0 59 284 1586 636 452 0 0 326 0 0 778 962 0 5.811866E-02
 3.963333E+02 97 16 473 457 24 40 68 46 2 3 0 55 279 1575 646 446 0 0 333 0 0 779 979 0 5.815395E-02
 3.966667E+02 96 15 473 458 28 40 79 47 1 2 0 54 273 1565 641 464 0 0 330 0 0 794 971 0 5.818641E-02
 3.970000E+02 96 7 473 466 28 40 61 47 1 2 0 60 274 1540 665 466 0 0 329 0 0 795 994 0 5.822204E-02
 3.973333E+02 96 18 470 452 28 40 67 47 2 2 0 59 275 1542 662 462 0 0 334 0 0 796 996 0 5.825463E-02
 3.976667E+02 96 9 471 462 28 40 57 45 2 2 0 59 277 1540 663 470 0 0 327 0 0 797 990 0 5.828737E-02
 3.980000E+02 96 11 468 457 25 40 62 42 1 1 0 56 282 1509 688 470 0 0 333 0 0 803 1021 0 5.831884E-02
 3.983333E+02 96 18 469 451 29 40 65 46 2 1 0 56 284 1495 702 465 0 0 338 0 0 803 1040 0 5.835280E-02
 3.986667E+02 95 14 471 457 24 40 64 42 2 1 0 58 284 1491 703 468 0 0 338 0 0 806 1041 0 5.838841E-02
 3.990000E+02 95 20 477 457 23 40 65 41 2 1 0 52 283 1479 711 470 0 0 340 0 0 810 1051 0 5.841684E-02
 3.993333E+02 95 13 482 469 24 40 65 46 2 1 0 58 287 1487 700 470 0 0 343 0 0 813 1043 0 5.844958E-02
 3.996667E+02 95 13 484 471 29 40 61 43 3 1 0 60 288 1487 691 464 0 0 358 0 0 822 1049 0 5.848040E-02
 4.000000E+02 95 23 482 459 24 40 58 44 0 1 0 57 287 1483 694 468 0 0 355 0 0 823 1049 0 5.850966E-02
 4.003333E+02 95 14 482 468 22 38 64 44 1 2 0 61 286 1479 705 469 0 0 347 0 0 816 1052 0 5.854268E-02
 4.006667E+02 94 17 484 467 24 37 68 47 3 1 0 55 285 1481 704 466 0 0 349 0 0 815 1053 0 5.857546E-02
 4.010000E+02 94 21 483 462 24 38 55 45 3 0 0 65 287 1482 704 475 0 0 339 0 0 814 1043 0 5.860774E-02
 4.013333E+02 94 18 482 464 28 38 69 42 1 0 0 62 289 1494 693 479 0 0 334 0 0 813 1027 0 5.863875E-02
 4.016667E+02 94 16 479 463 23 38 64 47 2 1 0 59 285 1516 677 465 0 0 342 0 0 807 1019 0 5.867180E-02
 4.020000E+02 94 8 475 467 23 38 68 51 1 1 0 61 286 1512 683 465 0 0 340 0 0 805 1023 0 5.870690E-02
 4.023333E+02 94 13 477 464 26 38 63 49 1 2 0 62 278 1518 680 454 0 0 348 0 0 802 1028 0 5.874242E-02
 4.026667E+02 94 15 481 466 27 37 57 51 1 0 0 58 270 1516 677 442 0 0 365 0 0 807 1042 0 5.877995E-02
 4.030000E+02 94 17 478 461 20 37 55 55 1 1 0 56 266 1509 682 447 0 0 362 0 0 809 1044 0 5.881684E-02
 4.033333E+02 94 20 480 460 24 37 69 55 4 0 0 57 267 1516 670 451 0 0 363 0 0 814 1033 0 5.885187E-02
 4.036667E+02 94 15 479 464 19 37 63 53 5 0 0 58 273 1530 671 441 0 0 358 0 0 799 1029 0 5.888617E-02
 4.040000E+02 94 16 482 466 23 37 59 48 2 0 0 58 270 1525 674 443 0 0 358 0 0 801 1032 0 5.892140E-02
 4.043333E+02 94 20 478 458 28 38 63 49 1 0 0 59 268 1519 673 442 0 0 366 0 0 808 1039 0 5.895342E-02
 4.046667E+02 94 15 479 464 23 38 70 52 1 0 0 68 272 1535 668 432 0 0 365 0 0 797 1033 0 5.898724E-02
 4.050000E+02 94 13 477 464 26 38 71 53 2 0 0 58 272 1550 664 426 0 0 360 0 0 786 1024 0 5.902091E-02
 4.053333E+02 94 15 471 456 26 38 67 54 4 0 0 55 268 1531 679 419 0 0 371 0 0 790 1050 0 5.905406E-02
 4.056667E+02 94 16 472 456 27 37 67 51 6 0 0 59 270 1525 685 424 0 0 366 0 0 790 1051 0 5.909143E-02
 4.060000E+02 93 18 469 451 31 38 58 48 2 1 0 55 272 1525 686 424 0 0 365 0 0 789 1051 0 5.912624E-02
 4.063333E+02 93 15 468 453 27 38 64 46 1 1 0 57 276 1526 686 420 0 0 368 0 0 788 1054 0 5.916001E-02
 4.066667E+02 93 14 467 453 27 38 62 49 2 1 0 57 283 1530 672 434 0 0 364 0 0 798 1036 0 5.919143E-02
 4.070000E+02 93 15 465 450 22 38 61 48 1 0 0 48 281 1524 670 446 0 0 360 0 0 806 1030 0 5.922596E-02
 4.073333E+02 93 17 464 447 24 38 60 56 2 1 0 54 274 1520 663 447 0 0 370 0 0 817 1033 0 5.925791E-02
 4.076667E+02 93 12 460 448 26 38 60 55 0 0 0 53 273 1507 679 448 0 0 366 0 0 814 1045 0 5.928872E-02
 4.080000E+02 93 18 460 442 21 37 66 50 0 0 0 52 265 1499 671 463 0 0 367 0 0 830 1038 0 5.932287E-02
 4.083333E+02 93 20 463 443 28 38 70 48 0 1 0 50 266 1494 683 457 0 0 366 0 0 823 1049 0 5.935725E-02
 4.086667E+02 93 11 461 450 22 37 59 52 0 0 0 54 262 1493 682 466 0 0 359 0 0 825 1041 0 5.939242E-02
 4.090000E+02 93 14 459 445 29 38 63 43 1 1 0 54 264 1497 678 468 0 0 357 0 0 825 1035 0 5.942592E-02
 4.093333E+02 93 17 460 443 23 38 72 48 2 1 0 55 260 1502 673 464 0 0 361 0 0 825 1034 0 5.945819E-02
 4.096667E+02 93 14 461 447 27 37 67 48 3 1 0 51 264 1530 646 468 0 0 356 0 0 824 1002 0 5.948837E-02
 4.100000E+02 93 10 458 448 26 38 65 48 1 2 0 55 268 1531 641 473 0 0 355 0 0 828 996 0 5.952326E-02
 4.103333E+02 92 15 455 440 29 38 65 50 2 2 0 50 272 1512 652 481 0 0 355 0 0 836 1007 0 5.955651E-02
 4.106667E+02 91 18 454 436 30 38 72 51 6 0 0 54 270 1531 640 492 0 0 337 0 0 829 977 0 5.958952E-02
 4.110000E+02 91 17 454 437 29 38 60 53 2 1 0 54 272 1503 661 506 0 0 330 0 0 836 991 0 5.962238E-02
 4.113333E+02 91 16 451 435 26 38 68 53 0 1 0 54 269 1481 673 515 0 0 331 0 0 846 1004 0 5.964871E-02
 4.116667E+02 91 16 451 435 23 37 69 54 0 1 0 47 269 1493 670 508 0 0 329 0 0 837 999 0 5.968143E-02
 4.120000E+02 91 13 454 441 30 37 69 53 1 1 0 52 264 1498 664 501 0 0 337 0 0 838 1001 0 5.971286E-02
 4.123333E+02 91 15 452 437 27 38 60 53 2 1 0 59 265 1489 671 502 0 0 338 0 0 840 1009 0 5.974564E-02
 4.126667E+02 91 19 456 437 21 38 69 53 4 1 0 51 269 1467 687 509 0 0 337 0 0 846 1024 0 5.977550E-02
 4.130000E+02 91 19 457 438 29 38 65 56 4 0 0 53 271 1482 676 501 0 0 341 0 0 842 1017 0 5.980617E-02
 4.133333E+02 91 17 453 436 30 38 62 55 2 0 0 42 268 1483 679 492 0 0 346 0 0 838 1025 0 5.983691E-02
 4.136667E+02 91 12 452 440 25 38 64 58 3 0 0 52 270 1469 686 502 0 0 343 0 0 845 1029 0 5.986990E-02
 4.140000E+02 91 14 453 439 29 38 63 55 0 1 0 46 280 1475 681 492 0 0 352 0 0 844 1033 0 5.990048E-02
 4.143333E+02 91 8 453 445 27 37 57 63 5 1 0 56 278 1496 669 486 0 0 349 0 0 835 1018 0 5.993230E-02
 4.146667E+02 91 14 450 436 21 38 63 64 3 2 0 53 280 1504 671 474 0 0 351 0 0 825 1022 0 5.996505E-02
 4.150000E+02 91 14 447 433 29 38 57 61 4 1 0 56 278 1497 674 484 0 0 345 0 0 829 1019 0 5.999947E-02
 4.153333E+02 91 8 446 438 28 38 61 56 2 2 0 50 280 1487 690 476 0 0 347 0 0 823 1037 0 6.002895E-02
 4.156667E+02 91 9 449 440 27 38 63 55 3 2 0 49 279 1482 693 478 0 0 347 0 0 825 1040 0 6.006041E-02
 4.160000E+02 91 12 447 435 24 37 61 54 2 1 0 53 278 1470 698 485 0 0 347 0 0 832 1045 0 6.009205E-02
 4.163333E+02 91 26 444 418 23 37 52 59 2 2 0 44 281 1460 702 493 0 0 345 0 0 838 1047 0 6.012536E-02
 4.166667E+02 91 9 445 436 23 38 59 60 1 2 0 52 285 1465 704 490 0 0 341 0 0 831 1045 0 6.015729E-02
 4.170000E+02 91 21 449 428 19 38 67 62 3 2 0 45 288 1463 697 503 0 0 337 0 0 840 1034 0 6.018787E-02
 4.173333E+02 91 14 450 436 24 37 62 59 2 4 0 43 285 1457 705 505 0 0 333 0 0 838 1038 0 6.021848E-02
 4.176667E+02 91 11 449 438 23 38 62 59 2 2 0 44 280 1465 696 492 0 0 347 0 0 839 1043 0 6.025012E-02
 4.180000E+02 91 18 448 430 26 38 57 57 3 2 0 48 281 1478 683 487 0 0 352 0 0 839 1035 0 6.028453E-02
 4.183333E+02 91 19 447 428 28 38 65 53 5 2 0 49 281 1472 678 494 0 0 356 0 0 850 1034 0 6.031557E-02
 4.186667E+02 91 18 444 426 27 36 64 52 2 2 0 46 283 1472 679 488 0 0 361 0 0 849 1040 0 6.034722E-02
 4.190000E+02 91 14 444 430 27 38 56 53 3 2 0 49 283 1454 686 511 0 0 349 0 0 860 1035 0 6.037941E-02
 4.193333E+02 91 13 452 439 26 38 72 52 0 1 0 45 284 1450 690 509 0 0 351 0 0 860 1041 0 6.041126E-02
 4.196667E+02 91 12 453 441 25 38 65 48 0 1 0 49 286 1442 706 509 0 0 343 0 0 852 1049 0 6.044117E-02
 4.200000E+02 91 10 455 445 22 38 57 51 3 3 0 50 287 1441 715 510 0 0 334 0 0 844 1049 0 6.047169E-02
 4.203333E+02 91 18 453 435 24 38 71 53 2 1 0 53 284 1448 705 507 0 0 340 0 0 847 1045 0 6.050223E-02
 4.206667E+02 91 12 454 442 20 37 58 54 0 0 0 55 281 1450 699 500 0 0 351 0 0 851 1050 0 6.053271E-02
 4.210000E+02 91 14 452 438 27 38 57 55 0 0 0 49 284 1427 715 513 0 0 345 0 0 858 1060 0 6.056484E-02
 4.213333E+02 91 10 452 442 21 37 63 50 1 0 0 54 286 1437 704 518 0 0 341 0 0 859 1045 0 6.059908E-02
 4.216667E+02 91 16 452 436 23 38 64 50 1 0 0 50 285 1439 706 517 0 0 338 0 0 855 1044 0 6.062184E-02
 4.220000E+02 91 10 452 442 23 38 56 47 1 0 0 52 281 1445 693 521 0 0 341 0 0 862 1034 0 6.065338E-02
 4.223333E+02 91 16 448 432 21 38 54 46 0 0 0 51 281 1436 697 522 0 0 345 0 0 867 1042 0 6.068482E-02
 4.226667E+02 91 12 449 437 23 38 70 51 1 1 0 51 272 1428 700 522 0 0 350 0 0 872 1050 0 6.071218E-02
 4.230000E+02 91 10 447 437 25 38 69 49 0 1 0 48 264 1417 710 516 0 0 357 0 0 873 1067 0 6.073937E-02
 4.233333E+02 91 13 445 432 26 38 65 53 4 2 0 47 273 1425 706 516 0 0 353 0 0 869 1059 0 6.076690E-02
 4.236667E+02 91 17 444 427 20 38 53 54 6 1 0 52 271 1438 693 520 0 0 349 0 0 869 1042 0 6.080036E-02
